source,destination,reachable,hops,total_slant_range_km,total_propagation_delay_ms,min_dataRate_Mbps,bottleneck_dataRate_Mbps,bottleneck_hop_index,bottleneck_from_node,bottleneck_to_node,link_rates_mbps,path_with_link_mbps,path_node_ids
"Awarua, New Zealand","Punta Arenas, Chile",True,22,10123.59,33.7687,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2950.43Mbps]-> Punta Arenas, Chile","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> Punta Arenas, Chile"
"Awarua, New Zealand",Antarctica (TrollSat),True,37,17292.21,57.6806,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 1650.09","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[1650.09Mbps]-> Antarctica (TrollSat)","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> Antarctica (TrollSat)"
"Awarua, New Zealand","Hokkaido, Japan",True,47,33699.31,112.4088,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[743.74Mbps]-> 20_10 -[743.74Mbps]-> 20_9 -[743.74Mbps]-> 20_8 -[743.74Mbps]-> 20_7 -[743.74Mbps]-> 20_6 -[743.74Mbps]-> 20_5 -[743.74Mbps]-> 20_4 -[743.74Mbps]-> 20_3 -[743.74Mbps]-> 20_2 -[2950.43Mbps]-> Hokkaido, Japan","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 20_10 -> 20_9 -> 20_8 -> 20_7 -> 20_6 -> 20_5 -> 20_4 -> 20_3 -> 20_2 -> Hokkaido, Japan"
"Awarua, New Zealand","Okinawa, Japan",True,46,31981.58,106.6791,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[743.74Mbps]-> 20_10 -[743.74Mbps]-> 20_9 -[743.74Mbps]-> 20_8 -[743.74Mbps]-> 20_7 -[743.74Mbps]-> 20_6 -[743.74Mbps]-> 20_5 -[743.74Mbps]-> 20_4 -[743.74Mbps]-> 20_3 -[2950.43Mbps]-> Okinawa, Japan","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 20_10 -> 20_9 -> 20_8 -> 20_7 -> 20_6 -> 20_5 -> 20_4 -> 20_3 -> Okinawa, Japan"
"Svalbard, Norway","Vardø, Norway",True,5,6135.43,20.4656,1372.87,1372.87,1,"Svalbard, Norway",57_0,"1372.87, 2884.49, 2884.49, 2884.49, 1810.27","Svalbard, Norway -[1372.87Mbps*]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[1810.27Mbps]-> Vardø, Norway","Svalbard, Norway -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> Vardø, Norway"
"Svalbard, Norway",Panama,True,9,14164.26,47.2469,743.74,743.74,4,55_0,55_1,"1372.87, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 55_0 -[743.74Mbps*]-> 55_1 -[743.74Mbps]-> 55_2 -[743.74Mbps]-> 55_3 -[743.74Mbps]-> 55_4 -[743.74Mbps]-> 55_5 -[2950.43Mbps]-> Panama","Svalbard, Norway -> 57_0 -> 56_0 -> 55_0 -> 55_1 -> 55_2 -> 55_3 -> 55_4 -> 55_5 -> Panama"
"Svalbard, Norway","Azores, Portugal (partner station)",True,5,8035.59,26.8039,743.74,743.74,3,58_0,58_1,"1372.87, 2884.49, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[743.74Mbps*]-> 58_1 -[743.74Mbps]-> 58_2 -[2950.43Mbps]-> Azores, Portugal (partner station)","Svalbard, Norway -> 57_0 -> 58_0 -> 58_1 -> 58_2 -> Azores, Portugal (partner station)"
"Svalbard, Norway",Singapore,True,42,26381.89,88.0005,743.74,743.74,37,20_0,20_1,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[2884.49Mbps]-> 61_0 -[2884.49Mbps]-> 62_0 -[2884.49Mbps]-> 63_0 -[2884.49Mbps]-> 64_0 -[2884.49Mbps]-> 65_0 -[2884.49Mbps]-> 66_0 -[2884.49Mbps]-> 67_0 -[2884.49Mbps]-> 68_0 -[2884.49Mbps]-> 69_0 -[2884.49Mbps]-> 70_0 -[2884.49Mbps]-> 71_0 -[2884.49Mbps]-> 0_0 -[2884.49Mbps]-> 1_0 -[2884.49Mbps]-> 2_0 -[2884.49Mbps]-> 3_0 -[2884.49Mbps]-> 4_0 -[2884.49Mbps]-> 5_0 -[2884.49Mbps]-> 6_0 -[2884.49Mbps]-> 7_0 -[2884.49Mbps]-> 8_0 -[2884.49Mbps]-> 9_0 -[2884.49Mbps]-> 10_0 -[2884.49Mbps]-> 11_0 -[2884.49Mbps]-> 12_0 -[2884.49Mbps]-> 13_0 -[2884.49Mbps]-> 14_0 -[2884.49Mbps]-> 15_0 -[2884.49Mbps]-> 16_0 -[2884.49Mbps]-> 17_0 -[2884.49Mbps]-> 18_0 -[2884.49Mbps]-> 19_0 -[2884.49Mbps]-> 20_0 -[743.74Mbps*]-> 20_1 -[743.74Mbps]-> 20_2 -[743.74Mbps]-> 20_3 -[743.74Mbps]-> 20_4 -[743.74Mbps]-> 20_5 -[2950.43Mbps]-> Singapore","Svalbard, Norway -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> 61_0 -> 62_0 -> 63_0 -> 64_0 -> 65_0 -> 66_0 -> 67_0 -> 68_0 -> 69_0 -> 70_0 -> 71_0 -> 0_0 -> 1_0 -> 2_0 -> 3_0 -> 4_0 -> 5_0 -> 6_0 -> 7_0 -> 8_0 -> 9_0 -> 10_0 -> 11_0 -> 12_0 -> 13_0 -> 14_0 -> 15_0 -> 16_0 -> 17_0 -> 18_0 -> 19_0 -> 20_0 -> 20_1 -> 20_2 -> 20_3 -> 20_4 -> 20_5 -> Singapore"
"Svalbard, Norway","Hartebeesthoek, South Africa",True,31,27260.1,90.9299,743.74,743.74,23,36_0,36_21,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 52_0 -[2884.49Mbps]-> 51_0 -[2884.49Mbps]-> 50_0 -[2884.49Mbps]-> 49_0 -[2884.49Mbps]-> 48_0 -[2884.49Mbps]-> 47_0 -[2884.49Mbps]-> 46_0 -[2884.49Mbps]-> 45_0 -[2884.49Mbps]-> 44_0 -[2884.49Mbps]-> 43_0 -[2884.49Mbps]-> 42_0 -[2884.49Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[743.74Mbps*]-> 36_21 -[743.74Mbps]-> 36_20 -[743.74Mbps]-> 36_19 -[743.74Mbps]-> 36_18 -[743.74Mbps]-> 36_17 -[743.74Mbps]-> 36_16 -[743.74Mbps]-> 36_15 -[743.74Mbps]-> 36_14 -[2950.43Mbps]-> Hartebeesthoek, South Africa","Svalbard, Norway -> 57_0 -> 56_0 -> 55_0 -> 54_0 -> 53_0 -> 52_0 -> 51_0 -> 50_0 -> 49_0 -> 48_0 -> 47_0 -> 46_0 -> 45_0 -> 44_0 -> 43_0 -> 42_0 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 36_21 -> 36_20 -> 36_19 -> 36_18 -> 36_17 -> 36_16 -> 36_15 -> 36_14 -> Hartebeesthoek, South Africa"
"Svalbard, Norway","Dubai, United Arab Emirates",True,29,20079.65,66.9785,743.74,743.74,25,8_0,8_1,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[2884.49Mbps]-> 61_0 -[2884.49Mbps]-> 62_0 -[2884.49Mbps]-> 63_0 -[2884.49Mbps]-> 64_0 -[2884.49Mbps]-> 65_0 -[2884.49Mbps]-> 66_0 -[2884.49Mbps]-> 67_0 -[2884.49Mbps]-> 68_0 -[2884.49Mbps]-> 69_0 -[2884.49Mbps]-> 70_0 -[2884.49Mbps]-> 71_0 -[2884.49Mbps]-> 0_0 -[2884.49Mbps]-> 1_0 -[2884.49Mbps]-> 2_0 -[2884.49Mbps]-> 3_0 -[2884.49Mbps]-> 4_0 -[2884.49Mbps]-> 5_0 -[2884.49Mbps]-> 6_0 -[2884.49Mbps]-> 7_0 -[2884.49Mbps]-> 8_0 -[743.74Mbps*]-> 8_1 -[743.74Mbps]-> 8_2 -[743.74Mbps]-> 8_3 -[743.74Mbps]-> 8_4 -[2950.43Mbps]-> Dubai, United Arab Emirates","Svalbard, Norway -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> 61_0 -> 62_0 -> 63_0 -> 64_0 -> 65_0 -> 66_0 -> 67_0 -> 68_0 -> 69_0 -> 70_0 -> 71_0 -> 0_0 -> 1_0 -> 2_0 -> 3_0 -> 4_0 -> 5_0 -> 6_0 -> 7_0 -> 8_0 -> 8_1 -> 8_2 -> 8_3 -> 8_4 -> Dubai, United Arab Emirates"
"Svalbard, Norway","Hawaii, US",True,29,19770.57,65.9475,743.74,743.74,25,8_0,8_21,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[2884.49Mbps]-> 61_0 -[2884.49Mbps]-> 62_0 -[2884.49Mbps]-> 63_0 -[2884.49Mbps]-> 64_0 -[2884.49Mbps]-> 65_0 -[2884.49Mbps]-> 66_0 -[2884.49Mbps]-> 67_0 -[2884.49Mbps]-> 68_0 -[2884.49Mbps]-> 69_0 -[2884.49Mbps]-> 70_0 -[2884.49Mbps]-> 71_0 -[2884.49Mbps]-> 0_0 -[2884.49Mbps]-> 1_0 -[2884.49Mbps]-> 2_0 -[2884.49Mbps]-> 3_0 -[2884.49Mbps]-> 4_0 -[2884.49Mbps]-> 5_0 -[2884.49Mbps]-> 6_0 -[2884.49Mbps]-> 7_0 -[2884.49Mbps]-> 8_0 -[743.74Mbps*]-> 8_21 -[743.74Mbps]-> 8_20 -[743.74Mbps]-> 8_19 -[743.74Mbps]-> 8_18 -[2950.43Mbps]-> Hawaii, US","Svalbard, Norway -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> 61_0 -> 62_0 -> 63_0 -> 64_0 -> 65_0 -> 66_0 -> 67_0 -> 68_0 -> 69_0 -> 70_0 -> 71_0 -> 0_0 -> 1_0 -> 2_0 -> 3_0 -> 4_0 -> 5_0 -> 6_0 -> 7_0 -> 8_0 -> 8_21 -> 8_20 -> 8_19 -> 8_18 -> Hawaii, US"
"Svalbard, Norway","Maspalomas, Canary Islands, Spain",True,11,11792.64,39.336,743.74,743.74,8,63_0,63_1,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[2884.49Mbps]-> 61_0 -[2884.49Mbps]-> 62_0 -[2884.49Mbps]-> 63_0 -[743.74Mbps*]-> 63_1 -[743.74Mbps]-> 63_2 -[743.74Mbps]-> 63_3 -[2950.43Mbps]-> Maspalomas, Canary Islands, Spain","Svalbard, Norway -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> 61_0 -> 62_0 -> 63_0 -> 63_1 -> 63_2 -> 63_3 -> Maspalomas, Canary Islands, Spain"
"Svalbard, Norway","Jeju, South Korea",True,15,13116.82,43.753,743.74,743.74,12,67_0,67_21,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[2884.49Mbps]-> 61_0 -[2884.49Mbps]-> 62_0 -[2884.49Mbps]-> 63_0 -[2884.49Mbps]-> 64_0 -[2884.49Mbps]-> 65_0 -[2884.49Mbps]-> 66_0 -[2884.49Mbps]-> 67_0 -[743.74Mbps*]-> 67_21 -[743.74Mbps]-> 67_20 -[743.74Mbps]-> 67_19 -[2950.43Mbps]-> Jeju, South Korea","Svalbard, Norway -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> 61_0 -> 62_0 -> 63_0 -> 64_0 -> 65_0 -> 66_0 -> 67_0 -> 67_21 -> 67_20 -> 67_19 -> Jeju, South Korea"
"Svalbard, Norway","Mingenew, Australia",True,38,29576.26,98.6558,743.74,743.74,30,29_0,29_1,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Svalbard, Norway -[1372.87Mbps]-> 57_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 52_0 -[2884.49Mbps]-> 51_0 -[2884.49Mbps]-> 50_0 -[2884.49Mbps]-> 49_0 -[2884.49Mbps]-> 48_0 -[2884.49Mbps]-> 47_0 -[2884.49Mbps]-> 46_0 -[2884.49Mbps]-> 45_0 -[2884.49Mbps]-> 44_0 -[2884.49Mbps]-> 43_0 -[2884.49Mbps]-> 42_0 -[2884.49Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[743.74Mbps*]-> 29_1 -[743.74Mbps]-> 29_2 -[743.74Mbps]-> 29_3 -[743.74Mbps]-> 29_4 -[743.74Mbps]-> 29_5 -[743.74Mbps]-> 29_6 -[743.74Mbps]-> 29_7 -[743.74Mbps]-> 29_8 -[2950.43Mbps]-> Mingenew, Australia","Svalbard, Norway -> 57_0 -> 56_0 -> 55_0 -> 54_0 -> 53_0 -> 52_0 -> 51_0 -> 50_0 -> 49_0 -> 48_0 -> 47_0 -> 46_0 -> 45_0 -> 44_0 -> 43_0 -> 42_0 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 29_1 -> 29_2 -> 29_3 -> 29_4 -> 29_5 -> 29_6 -> 29_7 -> 29_8 -> Mingenew, Australia"
"Svalbard, Norway","Tromsø, Norway (TNOC)",True,3,5336.29,17.8,1372.87,1372.87,1,"Svalbard, Norway",57_0,"1372.87, 2884.49, 1851.65","Svalbard, Norway -[1372.87Mbps*]-> 57_0 -[2884.49Mbps]-> 58_0 -[1851.65Mbps]-> Tromsø, Norway (TNOC)","Svalbard, Norway -> 57_0 -> 58_0 -> Tromsø, Norway (TNOC)"
"Svalbard, Norway","Jan Mayen, Norway",True,7,6934.47,23.1309,1372.87,1372.87,1,"Svalbard, Norway",57_0,"1372.87, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 1755.10","Svalbard, Norway -[1372.87Mbps*]-> 57_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 52_0 -[1755.10Mbps]-> Jan Mayen, Norway","Svalbard, Norway -> 57_0 -> 56_0 -> 55_0 -> 54_0 -> 53_0 -> 52_0 -> Jan Mayen, Norway"
